Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,14323,Ref. Mass:,86.104507,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,Measured Mass:,Ret. Time:,Scan Number:,Deviation [ppm]:,Deviation [mmu]:,Abs. Intensity:,Rel. Intensity:,TIC:,IT [ms]:,TIC*IT:,Elapsed scan time [ms]:,Target:,FT Resolution:,RF [V]:,Lockmass correction [ppm]:,Lockmass #1 [m/z]:,Lockmass #2 [m/z]:,Lockmass #3 [m/z]:,Number of Packets:,A,B,C,Vt,Mode,Peak Noise,Peak Flags,Peak Resolution,Peak Baseline,Ion Injection Time (ms):,Max. Ion Time (ms):,Repeller Voltage (V),CI reagent gas port:
,86.104431,5.53,52,-0.89,-0.08,4126,6.46,445699,535.305,238585,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,47.33,------,208602,-0.24,535.3,3000,8.64,None
,86.104416,5.53,53,-1.06,-0.09,4340,6.92,443217,499.695,221473,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,51.03,------,210802,-0.45,499.69,3000,8.64,None
,86.104431,5.54,54,-0.89,-0.08,4085,6.41,442455,497.085,219938,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,50.46,------,205702,0.1,497.08,3000,8.64,None
,86.104424,5.55,55,-0.97,-0.08,4018,6.32,443975,501.148,222497,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,50.68,------,211002,-0.16,501.15,3000,8.64,None
,86.104446,5.56,56,-0.71,-0.06,3768,5.93,438550,498.572,218649,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,48.61,------,205702,-0.47,498.57,3000,8.64,None
,86.104431,5.57,57,-0.89,-0.08,4674,7.54,429878,504.65,216938,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,49.84,------,210102,-0.46,504.65,3000,8.64,None
,86.104416,5.58,58,-1.06,-0.09,4903,7.8,433638,512.652,222305,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,51.16,------,210602,-0.42,512.65,3000,8.64,None
,86.104431,5.59,59,-0.89,-0.08,3944,6,451439,509.103,229829,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,49.75,------,210302,-0.32,509.1,3000,8.64,None
,86.104416,5.6,60,-1.06,-0.09,4255,6.47,454625,500.999,227766,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,52.31,------,209202,0.12,501,3000,8.64,None
,86.104401,5.61,61,-1.24,-0.11,4259,6.84,438716,487.931,214063,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,49.67,------,206502,-0.64,487.93,3000,8.64,None
,86.104454,5.61,62,-0.62,-0.05,4129,6.67,423098,502.411,212569,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,50.86,------,208402,-0.42,502.41,3000,8.64,None
,86.104416,5.62,63,-1.06,-0.09,3977,6.03,449580,531.858,239113,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,47.19,------,209102,-0.62,531.86,3000,8.64,None
,86.104439,5.63,64,-0.8,-0.07,4553,6.99,454778,497.3,226161,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,50.78,------,207602,-0.74,497.3,3000,8.64,None
,86.104439,5.64,65,-0.8,-0.07,3767,5.95,438513,486.382,213285,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,51.63,------,204202,-0.6,486.38,3000,8.64,None
,86.104431,5.65,66,-0.89,-0.08,4030,6.23,447781,505.636,226414,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,52.3,------,206602,0.45,505.64,3000,8.64,None
,86.104446,5.66,67,-0.71,-0.06,4227,6.21,450168,494.091,222424,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,52.52,------,209602,-0.04,494.09,3000,8.64,None
,86.104431,5.67,68,-0.89,-0.08,3984,5.93,453557,486.99,220878,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,52.55,------,209202,-0.57,486.99,3000,8.64,None
,86.104462,5.68,69,-0.53,-0.05,4706,7.39,421569,488.545,205955,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,51.04,------,209202,-0.52,488.55,3000,8.64,None
,86.104446,5.69,70,-0.71,-0.06,4075,6.17,451740,531.047,239895,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,47.46,------,203802,-0.3,531.05,3000,8.62,None
,86.104431,5.69,71,-0.89,-0.08,4824,7.06,447736,491.609,220111,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,53.33,------,208902,0.28,491.61,3000,8.62,None
,86.104439,5.7,72,-0.8,-0.07,4050,6.41,418709,502.85,210548,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,49.26,------,208902,-0.58,502.85,3000,8.62,None
,86.104431,5.71,73,-0.89,-0.08,4613,6.72,458786,529.919,243120,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,47.84,------,206502,0.24,529.92,3000,8.62,None
,86.104446,5.72,74,-0.71,-0.06,4367,6.99,424410,482.818,204913,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,51.91,------,208702,-0.2,482.82,3000,8.62,None
,86.104424,5.73,75,-0.97,-0.08,4943,7.08,460013,520.291,239341,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,50.14,------,214702,0.17,520.29,3000,8.62,None
,86.104446,5.74,76,-0.71,-0.06,4249,6.61,430839,480.054,206826,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,52.27,------,207602,0.15,480.05,3000,8.62,None
,86.104439,5.75,77,-0.8,-0.07,3983,6.3,429741,513.357,220611,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,49.02,------,209902,-0.62,513.36,3000,8.62,None
,86.104446,5.76,78,-0.71,-0.06,3999,6.26,421636,518.088,218444,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,49.88,------,204402,0.06,518.09,3000,8.62,None
,86.104446,5.77,79,-0.71,-0.06,4442,6.88,419593,529.971,222372,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,48.87,------,204302,-0.33,529.97,3000,8.62,None
,86.104454,5.78,80,-0.62,-0.05,4692,7.33,428363,533.176,228393,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,48.52,------,205602,-0.49,533.18,3000,8.62,None
,86.104454,5.79,81,-0.62,-0.05,4153,6.27,434120,521.656,226462,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,47.94,------,206102,-0.55,521.66,3000,8.62,None
,86.104446,5.79,82,-0.71,-0.06,4830,7.07,460675,516.675,238019,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,49.26,------,206802,-0.38,516.68,3000,8.62,None
,86.104454,5.8,83,-0.62,-0.05,4477,6.4,465083,483.752,224985,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,51.51,------,206102,-0.23,483.75,3000,8.62,None
,86.104477,5.81,84,-0.35,-0.03,4518,6.64,429816,480.004,206313,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,50.73,------,207102,0,480,3000,8.62,None
,86.104454,5.82,85,-0.62,-0.05,5141,7.35,465521,516.877,240617,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,48.57,------,211102,-0.16,516.88,3000,8.62,None
,86.104454,5.83,86,-0.62,-0.05,4447,6.36,454802,481.306,218899,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,49.67,------,210102,-0.2,481.31,3000,8.62,None
,86.104454,5.84,87,-0.62,-0.05,4813,6.91,452611,486.68,220277,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,53.22,------,209202,-0.1,486.68,3000,8.62,None
,86.104446,5.85,88,-0.71,-0.06,4302,6.5,416292,488.689,203437,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,51.19,------,208002,-0.43,488.69,3000,8.62,None
,86.104446,5.86,89,-0.71,-0.06,4191,6.32,421328,525.432,221380,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,47.6,------,207102,-0.26,525.43,3000,8.61,None
,86.104439,5.87,90,-0.8,-0.07,4297,6.67,427352,524.45,224125,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,49.04,------,211602,-0.27,524.45,3000,8.61,None
,86.104431,5.88,91,-0.89,-0.08,4951,6.73,458007,520.312,238306,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,47.4,------,210402,-0.42,520.31,3000,8.61,None
,86.104431,5.88,92,-0.89,-0.08,4557,6.07,471156,486.172,229063,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,53.04,------,209002,-0.16,486.17,3000,8.61,None
,86.104446,5.89,93,-0.71,-0.06,4872,6.78,468554,475.221,222667,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,51.34,------,211402,-0.23,475.22,3000,8.61,None
,86.104462,5.9,94,-0.53,-0.05,4428,6.07,465221,478.447,222583,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,53.35,------,207702,-0.33,478.45,3000,8.61,None
