Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,13039,Ref. Mass:,85.101181,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,Measured Mass:,Ret. Time:,Scan Number:,Deviation [ppm]:,Deviation [mmu]:,Abs. Intensity:,Rel. Intensity:,TIC:,IT [ms]:,TIC*IT:,Elapsed scan time [ms]:,Target:,FT Resolution:,RF [V]:,Lockmass correction [ppm]:,Lockmass #1 [m/z]:,Lockmass #2 [m/z]:,Lockmass #3 [m/z]:,Number of Packets:,A,B,C,Vt,Mode,Peak Noise,Peak Flags,Peak Resolution,Peak Baseline,Ion Injection Time (ms):,Max. Ion Time (ms):,Repeller Voltage (V),CI reagent gas port:
,85.101112,6.21,87,-0.81,-0.07,21524,53.34,319293,741.82,236858,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,34.5,------,216102,-0.27,741.82,3000,8.6,None
,85.101105,6.22,88,-0.9,-0.08,21883,56,316167,692.381,218908,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,36.87,------,210002,-0.27,692.38,3000,8.6,None
,85.101135,6.23,89,-0.54,-0.05,21722,59.74,299675,696.076,208597,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,37.43,------,211102,-0.17,696.08,3000,8.6,None
,85.101097,6.25,90,-0.99,-0.08,22250,57.98,317421,747.762,237356,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,33.77,------,213602,-0.16,747.76,3000,8.6,None
,85.101097,6.26,91,-0.99,-0.08,23951,59.21,323815,705.094,228320,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,35.6,------,214602,-0.18,705.09,3000,8.6,None
,85.101105,6.27,92,-0.9,-0.08,24505,59.43,340575,681.578,232128,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,35.7,------,211202,-0.37,681.58,3000,8.6,None
,85.101105,6.28,93,-0.9,-0.08,24137,64.62,318061,661.149,210285,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,36.9,------,216202,-0.51,661.15,3000,8.6,None
,85.101105,6.3,94,-0.9,-0.08,25065,64.86,319424,691.533,220892,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,37.77,------,213102,-0.16,691.53,3000,8.6,None
,85.101097,6.31,95,-0.99,-0.08,25288,65.02,324284,693.915,225025,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,35.74,------,216502,-0.39,693.91,3000,8.6,None
,85.101112,6.32,96,-0.81,-0.07,26691,67.22,334042,679.989,227144,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,37.66,------,213502,-0.25,679.99,3000,8.6,None
