Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,12805,Ref. Mass:,85.101181,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,Measured Mass:,Ret. Time:,Scan Number:,Deviation [ppm]:,Deviation [mmu]:,Abs. Intensity:,Rel. Intensity:,TIC:,IT [ms]:,TIC*IT:,Elapsed scan time [ms]:,Target:,FT Resolution:,RF [V]:,Lockmass correction [ppm]:,Lockmass #1 [m/z]:,Lockmass #2 [m/z]:,Lockmass #3 [m/z]:,Number of Packets:,A,B,C,Vt,Mode,Peak Noise,Peak Flags,Peak Resolution,Peak Baseline,Ion Injection Time (ms):,Max. Ion Time (ms):,Repeller Voltage (V),CI reagent gas port:
,85.101135,5.4,51,-0.54,-0.05,141052,100,557348,366.807,204439,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,67.61,------,214407,-0.31,366.81,3000,8.61,None
,85.101089,5.41,52,-1.08,-0.09,141820,100,573239,395.577,226760,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,65.27,------,215307,-0.36,395.58,3000,8.61,None
,85.101097,5.42,53,-0.99,-0.08,144240,100,561777,382.36,214801,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,63.87,------,217707,-0.53,382.36,3000,8.61,None
,85.101082,5.42,54,-1.17,-0.1,148409,100,596154,390.5,232798,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,66.09,------,213107,0.37,390.5,3000,8.61,None
,85.101097,5.43,55,-0.99,-0.08,143082,100,570612,364.106,207764,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,69.76,------,215307,-0.45,364.11,3000,8.61,None
,85.10112,5.44,56,-0.72,-0.06,140167,100,548775,374.629,205587,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,69.33,------,216707,0.29,374.63,3000,8.61,None
,85.101105,5.44,57,-0.9,-0.08,149384,100,593383,398.536,236484,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,62.12,------,217407,-0.45,398.54,3000,8.61,None
,85.10112,5.45,58,-0.72,-0.06,141884,100,560766,370.047,207510,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,68.71,------,213707,-0.45,370.05,3000,8.61,None
,85.101105,5.46,59,-0.9,-0.08,149982,100,593008,387.451,229761,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,65.63,------,216807,0.13,387.45,3000,8.61,None
,85.101112,5.46,60,-0.81,-0.07,148492,100,574672,367.781,211353,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,70.36,------,218407,-0.13,367.78,3000,8.61,None
,85.101105,5.47,61,-0.9,-0.08,151412,100,603440,379.289,228878,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,67.25,------,212307,0.04,379.29,3000,8.61,None
,85.101089,5.48,62,-1.08,-0.09,157391,100,607781,363.352,220838,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,69.86,------,215907,-0.18,363.35,3000,8.61,None
,85.101097,5.49,63,-0.99,-0.08,149251,100,579600,361.95,209786,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,69.78,------,210907,-0.42,361.95,3000,8.61,None
,85.101097,5.49,64,-0.99,-0.08,150840,100,607091,373.168,226547,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,67.18,------,213707,0.14,373.17,3000,8.61,None
,85.101112,5.5,65,-0.81,-0.07,153530,100,603762,361.276,218125,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,67.76,------,213207,-0.47,361.28,3000,8.61,None
,85.101089,5.51,66,-1.08,-0.09,156964,100,609203,367.514,223891,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,70.03,------,217007,0.02,367.51,3000,8.61,None
,85.101082,5.51,67,-1.17,-0.1,153610,100,583511,357.937,208860,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,68.72,------,214007,-0.6,357.94,3000,8.6,None
